id,timestamp,year,road_section,traffic_period,rate_weather_station_id,rate_weather_time,weather_time_difference_minutes,rate_station_accident_distance_km,weather_station_distance_km,section_length_km,f,fg,temperature_c,vehicle_count,vehicle_group
3617587,2008-10-24 11:46:00,2008,1-q3,VHDU,3474.0,2008-10-24 11:50:00,4.0,7.3763339987712575,3.9336919245067903,13.42,16.48,20.81,-3.84,2,2 or more vehicles
3618295,2008-10-25 16:31:00,2008,1-f5,VHDU,31579.0,2008-10-25 16:30:00,1.0,0.841708661387291,1.028741036313794,11.96,14.76,22.05,-0.6,4,2 or more vehicles
3618851,2008-10-26 17:03:00,2008,1-p3,VHDU,3471.0,2008-10-26 17:00:00,3.0,14.016738704517925,17.04322593257332,10.59,8.89,12.97,0.44,2,2 or more vehicles
3620127,2008-10-28 18:20:00,2008,60-30,VHDU,32355.0,2008-10-28 18:20:00,0.0,3.1175206706023983,0.3700734187950305,11.8,6.57,8.92,-0.9,1,1 vehicle
3621553,2008-10-31 13:18:00,2008,45-01,VHDU,1453.0,2008-10-31 13:20:00,2.0,6.392363234598688,6.206697467082469,5.8500000000000005,11.86,15.78,7.74,1,1 vehicle
3621559,2008-10-31 12:28:00,2008,50-01,VHDU,1779.0,2008-10-31 12:30:00,2.0,5.567364912011011,3.6583584434854974,9.24,10.28,18.0,6.46,1,1 vehicle
3622967,2008-11-03 08:56:00,2008,360-03,VHDU,1493.0,2008-11-03 09:00:00,4.0,15.691091177577924,12.333830388209408,12.42,9.27,11.73,1.55,1,1 vehicle
3624078,2008-11-05 07:45:00,2008,61-45,VHDU,32643.0,2008-11-05 07:40:00,5.0,2.9353220795828343,1.843407294456912,8.9,4.74,16.95,6.9,1,1 vehicle
3626889,2008-11-09 10:51:00,2008,54-02,VHDU,1779.0,2008-11-09 10:50:00,1.0,11.592666453566247,11.0845394985849,12.06,5.27,7.84,4.55,1,1 vehicle
3626897,2008-11-09 11:03:00,2008,1-g9,VHDU,1881.0,2008-11-09 11:00:00,3.0,10.546138131893652,9.88836273306173,9.12,7.31,11.53,5.07,1,1 vehicle
3627565,2008-11-10 14:04:00,2008,60-46,VHDU,2636.0,2008-11-10 14:00:00,4.0,5.154184589001485,1.8431777366694395,7.21,14.02,19.92,-6.04,1,1 vehicle
3628045,2008-11-11 11:46:00,2008,42-01,VHDU,1473.0,2008-11-11 11:50:00,4.0,7.616895535349058,5.682283768255924,9.37,6.41,8.53,1.79,1,1 vehicle
3629315,2008-11-13 12:55:00,2008,1-p3,VHDU,3471.0,2008-11-13 12:50:00,5.0,18.439222283914347,17.04322593257332,10.59,8.63,12.32,0.33,2,2 or more vehicles
3630104,2008-11-14 17:58:00,2008,37-01,VHDU,36411.0,2008-11-14 18:00:00,2.0,8.979760802114054,9.470095378240474,12.23,1.47,1.96,0.0,1,1 vehicle
3630175,2008-11-14 20:37:00,2008,61-36,VHDU,2646.0,2008-11-14 20:40:00,3.0,9.464549886248768,6.510486031780955,9.93,7.26,17.74,-1.65,1,1 vehicle
3630206,2008-11-14 22:20:00,2008,1-m3,VHDU,33431.0,2008-11-14 22:20:00,0.0,15.041526147227211,13.227469441125152,11.32,3.19,4.12,-3.0,1,1 vehicle
3630237,2008-11-14 22:30:00,2008,54-16,VHDU,31942.0,2008-11-14 22:30:00,0.0,10.99951628675115,7.746523918762176,7.6,11.79,16.07,-2.0,1,1 vehicle
3630985,2008-11-16 07:46:00,2008,30-02,VHDU,6310.0,2008-11-16 07:50:00,4.0,8.550451959647326,7.228154041565046,8.89,3.06,4.05,-4.47,1,1 vehicle
3631007,2008-11-16 10:38:00,2008,1-d1,VHDU,36308.0,2008-11-16 10:40:00,2.0,0.023635860898338756,1.5292496506417883,3.18,0.47,1.47,0.4,1,1 vehicle
3633880,2008-11-20 16:47:00,2008,821-01,VHDU,3471.0,2008-11-20 16:50:00,3.0,9.95603834867341,7.64609910465302,5.7,2.19,2.97,-4.3,1,1 vehicle
3635102,2008-11-22 13:15:00,2008,54-09,VHDU,1936.0,2008-11-22 13:10:00,5.0,1.9076877873571938,0.5920738112219328,11.26,9.93,14.8,3.41,1,1 vehicle
3635150,2008-11-22 19:08:00,2008,35-03,VHDU,36411.0,2008-11-22 19:10:00,2.0,15.991180206028938,12.565510462223775,8.47,2.57,3.53,0.5,1,1 vehicle
3635509,2008-11-23 13:18:00,2008,54-09,VHDU,1936.0,2008-11-23 13:20:00,2.0,0.6916482206610802,0.5920738112219328,11.26,13.89,20.74,0.91,1,1 vehicle
3635631,2008-11-23 18:56:00,2008,85-27,VHDU,4652.0,2008-11-23 19:00:00,4.0,15.907574873785876,15.062005699875211,7.41,7.51,10.06,-0.75,1,1 vehicle
3635656,2008-11-23 16:03:00,2008,85-04,VHDU,3696.0,2008-11-23 16:00:00,3.0,6.8046171988306146,4.839250240206277,7.15,1.67,3.49,-1.2,1,1 vehicle
3636286,2008-11-24 20:03:00,2008,1-r1,VHDU,4300.0,2008-11-24 20:00:00,3.0,6.492877127052979,4.229520579940802,3.94,12.5,14.31,-1.02,1,1 vehicle
3636345,2008-11-24 23:39:00,2008,1-f5,VHDU,31579.0,2008-11-24 23:40:00,1.0,4.499026082091964,1.028741036313794,11.96,7.3,9.11,2.7,1,1 vehicle
3638537,2008-11-28 14:31:00,2008,1-k8,VHDU,3223.0,2008-11-28 14:30:00,1.0,15.759390267223418,15.384253879331345,11.41,6.23,8.95,-4.48,1,1 vehicle
3640431,2008-12-02 00:36:00,2008,51-02,VDU,1673.0,2008-12-02 00:40:00,4.0,11.197217993217983,11.408055637162915,11.24,5.53,8.2,-2.25,1,1 vehicle
3641189,2008-12-03 07:03:00,2008,41-16,VDU,31363.0,2008-12-03 07:00:00,3.0,6.941151021930321,4.6115007826263295,11.62,11.83,16.86,-0.3,1,1 vehicle
3642723,2008-12-05 14:17:00,2008,75-06,VDU,3433.0,2008-12-05 14:20:00,3.0,7.390062347577105,4.244214080639283,11.95,1.06,1.79,-3.33,2,2 or more vehicles
3642833,2008-12-05 19:06:00,2008,1-g8,VDU,1779.0,2008-12-05 19:10:00,4.0,6.135420789790032,4.97049771952842,8.600000000000001,2.46,3.23,-8.88,2,2 or more vehicles
3643207,2008-12-06 11:58:00,2008,1-h2,VDU,31985.0,2008-12-06 12:00:00,2.0,8.107489634037812,8.113869305983009,10.7,13.16,18.03,0.9,1,1 vehicle
3644289,2008-12-08 10:44:00,2008,41-16,VDU,31363.0,2008-12-08 10:40:00,4.0,4.063659969357677,4.6115007826263295,11.62,0.35,2.25,-1.2,1,1 vehicle
3644361,2008-12-08 11:56:00,2008,54-11,VDU,31931.0,2008-12-08 12:00:00,4.0,11.146399144187193,8.506662669927525,11.07,1.8,3.33,-3.7,1,1 vehicle
3646133,2008-12-11 14:26:00,2008,37-01,VDU,36411.0,2008-12-11 14:30:00,4.0,9.31729586180503,9.470095378240474,12.23,11.0,16.66,1.2,1,1 vehicle
3646738,2008-12-12 11:39:00,2008,1-c2,VDU,6315.0,2008-12-12 11:40:00,1.0,5.72152548686942,6.674890552366854,7.62,3.5,4.41,-2.34,1,1 vehicle
3647955,2008-12-14 15:33:00,2008,261-02,VDU,6222.0,2008-12-14 15:30:00,3.0,0.2593272509813811,0.9555180049138156,13.75,3.34,4.14,-1.22,1,1 vehicle
3647971,2008-12-14 16:23:00,2008,36-06,VDU,1596.0,2008-12-14 16:20:00,3.0,7.640745384665969,5.4322212477658764,10.69,0.98,2.15,-8.41,1,1 vehicle
3648755,2008-12-16 00:31:00,2008,54-15,VDU,31942.0,2008-12-16 00:30:00,1.0,4.100927567388068,0.3649829257412452,9.1,14.1,22.74,2.2,2,2 or more vehicles
3650002,2008-12-18 05:41:00,2008,34-03,VDU,1395.0,2008-12-18 05:40:00,1.0,2.594365934797632,1.9799264204565696,1.52,2.88,4.67,-6.86,1,1 vehicle
3650801,2008-12-19 15:17:00,2008,51-01,VDU,1578.0,2008-12-19 15:20:00,3.0,11.156955938534354,12.265311189363167,7.16,3.71,4.83,1.27,1,1 vehicle
3650847,2008-12-19 16:31:00,2008,1-g1,VDU,1578.0,2008-12-19 16:30:00,1.0,14.967253928606523,11.984962478044778,10.93,4.32,5.52,-1.51,2,2 or more vehicles
3650906,2008-12-19 19:00:00,2008,37-01,VDU,36411.0,2008-12-19 19:00:00,0.0,8.955143042438154,9.470095378240474,12.23,0.21,0.88,-4.9,3,2 or more vehicles
3651507,2008-12-20 23:19:00,2008,76-04,VDU,3433.0,2008-12-20 23:20:00,1.0,19.588486803678773,16.232218446531423,13.06,0.99,1.89,-7.92,1,1 vehicle
3651592,2008-12-21 01:55:00,2008,45-03,VDU,1453.0,2008-12-21 01:50:00,5.0,3.370695725790572,2.3575337504404903,4.33,14.59,19.21,2.53,1,1 vehicle
3651802,2008-12-21 11:09:00,2008,85-01,VDU,3477.0,2008-12-21 11:10:00,1.0,17.418883335423793,15.285116347461903,12.73,7.79,11.01,-1.82,1,1 vehicle
3652203,2008-12-22 10:39:00,2008,50-03,VDU,1779.0,2008-12-22 10:40:00,1.0,8.62057010746153,12.213182790904918,9.6,9.2,14.57,3.67,1,1 vehicle
3652556,2008-12-22 22:23:00,2008,1-q7,VDU,33394.0,2008-12-22 22:20:00,3.0,16.223840385519253,16.212190161802457,9.65,6.98,9.0,6.2,1,1 vehicle
3653387,2008-12-24 22:45:00,2008,1-d8,VDU,31392.0,2008-12-24 22:40:00,5.0,0.6215955053033173,1.811228203445721,16.63,9.44,12.45,1.0,1,1 vehicle
3653587,2008-12-25 23:24:00,2008,41-15,VDU,1370.0,2008-12-25 23:20:00,4.0,4.036121727199172,1.361433362983291,13.29,5.15,10.22,0.76,1,1 vehicle
3653834,2008-12-26 20:38:00,2008,1-f5,VDU,31579.0,2008-12-26 20:40:00,2.0,0.9218713593180494,1.028741036313794,11.96,15.17,20.68,4.3,2,2 or more vehicles
3654519,2008-12-27 23:38:00,2008,85-12,VDU,4614.0,2008-12-27 23:40:00,2.0,8.253181433240899,5.763611681324042,9.5,5.01,6.89,3.78,1,1 vehicle
3654789,2008-12-28 18:12:00,2008,1-k2,VDU,2197.0,2008-12-28 18:10:00,2.0,8.350882097688691,6.007449718079592,11.35,11.67,14.77,5.2,1,1 vehicle
3656045,2008-12-30 17:29:00,2008,1-m9,VDU,3242.0,2008-12-30 17:30:00,1.0,8.129171021937948,5.492674552934827,11.1,8.6,11.73,-3.06,1,1 vehicle
3656114,2008-12-30 20:42:00,2008,1-d6,VDU,31399.0,2008-12-30 20:40:00,2.0,3.8823937971671367,2.8564832758413083,10.48,16.64,20.38,1.5,1,1 vehicle
3657138,2009-01-01 14:51:00,2009,82-03,VDU,33563.0,2009-01-01 14:50:00,1.0,3.5595314282545645,0.3760650112123629,11.33,0.5,0.88,-3.8,2,2 or more vehicles
3657368,2009-01-02 07:32:00,2009,1-q3,VDU,3474.0,2009-01-02 07:30:00,2.0,4.912306167459646,3.9336919245067903,13.42,2.72,3.65,2.99,1,1 vehicle
3657723,2009-01-02 19:15:00,2009,35-03,VDU,36411.0,2009-01-02 19:10:00,5.0,8.809178177321616,12.565510462223775,8.47,3.72,4.9,3.0,2,2 or more vehicles
3658566,2009-01-04 15:52:00,2009,1-d8,VDU,31392.0,2009-01-04 15:50:00,2.0,2.1735859812625082,1.811228203445721,16.63,1.23,1.47,0.2,1,1 vehicle
3658570,2009-01-04 16:15:00,2009,1-d8,VDU,31392.0,2009-01-04 16:10:00,5.0,2.001974690661849,1.811228203445721,16.63,0.89,1.27,0.3,1,1 vehicle
3658759,2009-01-05 01:35:00,2009,574-07,VDU,1924.0,2009-01-05 01:30:00,5.0,3.053087340740328,3.210218950768943,5.1,1.09,2.02,2.06,1,1 vehicle
3658802,2009-01-05 07:49:00,2009,1-d2,VDU,36308.0,2009-01-05 07:50:00,1.0,14.447675867475557,8.371302373817642,13.69,0.22,0.69,0.9,1,1 vehicle
3658967,2009-01-05 12:12:00,2009,1-a2,VDU,36386.0,2009-01-05 12:10:00,2.0,9.548855683053374,6.384128057059852,11.18,6.51,8.72,5.3,1,1 vehicle
3659073,2009-01-05 14:52:00,2009,821-01,VDU,3471.0,2009-01-05 14:50:00,2.0,7.27470576382021,7.64609910465302,5.7,2.89,4.01,0.2,1,1 vehicle
3659903,2009-01-07 02:03:00,2009,75-03,VDU,3433.0,2009-01-07 02:00:00,3.0,4.515088186290264,3.9158378277913126,9.46,7.07,10.39,2.41,1,1 vehicle
3660160,2009-01-07 13:49:00,2009,54-04,VDU,1868.0,2009-01-07 13:50:00,1.0,14.633432517296637,10.280100279519766,12.29,10.74,15.42,5.92,1,1 vehicle
3660500,2009-01-08 07:52:00,2009,92-07,VDU,5981.0,2009-01-08 07:50:00,2.0,7.8109856011734236,4.3294707374769,12.9,1.37,3.52,4.05,1,1 vehicle
3661451,2009-01-09 21:04:00,2009,30-01,VDU,6310.0,2009-01-09 21:00:00,4.0,2.0634390487210568,2.8295859653891235,8.07,6.59,9.02,1.87,1,1 vehicle
3661680,2009-01-10 12:36:00,2009,41-15,VDU,1370.0,2009-01-10 12:40:00,4.0,4.382196092992522,1.361433362983291,13.29,0.71,1.14,1.41,1,1 vehicle
3661752,2009-01-10 15:36:00,2009,1-g4,VDU,31674.0,2009-01-10 15:40:00,4.0,2.4082880688465695,2.9434338577391106,8.41,14.95,22.93,1.2,1,1 vehicle
3663062,2009-01-13 01:52:00,2009,1-f5,VDU,31579.0,2009-01-13 01:50:00,2.0,1.4885457432187006,1.028741036313794,11.96,4.28,5.19,-3.7,1,1 vehicle
3663972,2009-01-14 19:24:00,2009,41-15,VDU,1370.0,2009-01-14 19:20:00,4.0,4.250831076768713,1.361433362983291,13.29,6.98,10.09,2.59,1,1 vehicle
3664850,2009-01-16 15:24:00,2009,1-c7,VDU,6315.0,2009-01-16 15:20:00,4.0,6.700155134278019,7.2272366966,3.5,6.86,8.43,0.01,1,1 vehicle
3664854,2009-01-16 15:25:00,2009,82-01,VDU,3463.0,2009-01-16 15:20:00,5.0,2.4871987683048684,2.8505006265868884,10.93,1.38,2.48,0.51,1,1 vehicle
3665195,2009-01-17 06:37:00,2009,54-15,VDU,31942.0,2009-01-17 06:40:00,3.0,3.9769844685939146,0.3649829257412452,9.1,13.99,19.21,2.6,2,2 or more vehicles
3665822,2009-01-18 05:56:00,2009,1-p4,VDU,3463.0,2009-01-18 06:00:00,4.0,2.6789190585468514,6.428645425378839,11.46,3.56,4.67,-8.16,1,1 vehicle
3666157,2009-01-19 08:19:00,2009,574-07,VDU,1924.0,2009-01-19 08:20:00,1.0,3.123603003276794,3.210218950768943,5.1,10.85,13.03,2.02,1,1 vehicle
3666758,2009-01-20 07:00:00,2009,1-n1,VDU,33357.0,2009-01-20 07:00:00,0.0,12.064295880843542,7.600410813299837,10.63,10.91,12.79,-1.4,1,1 vehicle
3668513,2009-01-23 18:26:00,2009,82-01,VDU,3463.0,2009-01-23 18:30:00,4.0,0.7355270338676404,2.8505006265868884,10.93,4.92,7.12,3.61,3,2 or more vehicles
3669326,2009-01-25 11:48:00,2009,54-04,VDU,1868.0,2009-01-25 11:50:00,2.0,15.011085659100742,10.280100279519766,12.29,10.81,14.31,1.06,1,1 vehicle
3670420,2009-01-27 09:29:00,2009,574-07,VDU,1924.0,2009-01-27 09:30:00,1.0,3.3692168288072852,3.210218950768943,5.1,2.12,4.44,1.89,1,1 vehicle
3670666,2009-01-27 13:08:00,2009,35-04,VDU,36411.0,2009-01-27 13:10:00,2.0,2.1962058667020465,4.502054796897285,8.82,2.12,4.31,-1.5,1,1 vehicle
3671092,2009-01-27 19:48:00,2009,1-c8,VDU,36308.0,2009-01-27 19:50:00,2.0,6.0787068347489095,4.831712605587408,10.24,6.7,8.72,-1.0,1,1 vehicle
3671116,2009-01-27 21:05:00,2009,1-g3,VDU,1673.0,2009-01-27 21:00:00,5.0,9.882784053592522,5.382052364477969,11.64,10.12,12.38,1.31,1,1 vehicle
3672003,2009-01-29 14:45:00,2009,821-02,VDU,3371.0,2009-01-29 14:40:00,5.0,10.239606734043907,10.215577281106947,3.94,6.83,8.79,0.08,1,1 vehicle
3673694,2009-02-01 15:53:00,2009,61-38,VDU,2646.0,2009-02-01 15:50:00,3.0,5.528459364428039,3.8609028288009,8.5,1.16,1.76,-3.11,1,1 vehicle
3674270,2009-02-02 17:46:00,2009,1-a4,VDU,6272.0,2009-02-02 17:50:00,4.0,8.601289386975264,4.907967091663654,11.48,4.54,5.16,-5.1,1,1 vehicle
3675300,2009-02-04 14:55:00,2009,92-05,VDU,5975.0,2009-02-04 14:50:00,5.0,1.378775049995156,0.8526656987226161,1.24,7.25,10.03,-4.83,2,2 or more vehicles
3676009,2009-02-05 23:09:00,2009,61-38,VDU,2646.0,2009-02-05 23:10:00,1.0,4.984143417402144,3.8609028288009,8.5,1.93,2.94,-6.2,1,1 vehicle
3679483,2009-02-12 15:19:00,2009,41-22,VDU,1453.0,2009-02-12 15:20:00,1.0,9.522166356784433,9.547812554874811,1.88,13.97,17.93,0.76,1,1 vehicle
3679590,2009-02-12 19:48:00,2009,1-k5,VDU,33204.0,2009-02-12 19:50:00,2.0,0.20748780513862813,0.4927782706765492,7.0,0.09,0.88,-5.7,2,2 or more vehicles
3680075,2009-02-13 13:30:00,2009,35-04,VDU,36411.0,2009-02-13 13:30:00,0.0,4.4054466508314984,4.502054796897285,8.82,1.3,3.04,4.0,1,1 vehicle
3680771,2009-02-14 21:18:00,2009,41-15,VDU,1370.0,2009-02-14 21:20:00,2.0,1.0454742264708696,1.361433362983291,13.29,3.37,3.98,1.86,1,1 vehicle
3682647,2009-02-18 07:26:00,2009,1-d8,VDU,31392.0,2009-02-18 07:30:00,4.0,4.325626196639058,1.811228203445721,16.63,6.56,10.68,1.8,2,2 or more vehicles
3682726,2009-02-18 09:08:00,2009,1-g8,VDU,1779.0,2009-02-18 09:10:00,2.0,5.809556028264084,4.97049771952842,8.600000000000001,4.45,6.92,3.17,2,2 or more vehicles
3682756,2009-02-18 07:26:00,2009,1-d8,VDU,31392.0,2009-02-18 07:30:00,4.0,4.309002101991039,1.811228203445721,16.63,6.56,10.68,1.8,1,1 vehicle
3683090,2009-02-18 23:54:00,2009,1-d6,VDU,31399.0,2009-02-18 23:50:00,4.0,4.707389723286725,2.8564832758413083,10.48,8.28,11.86,1.3,1,1 vehicle
3683297,2009-02-19 11:56:00,2009,35-01,VDU,31399.0,2009-02-19 12:00:00,4.0,3.5888347798670925,4.900372212107007,8.51,4.99,7.64,1.8,1,1 vehicle
3684403,2009-02-21 10:50:00,2009,1-g8,VDU,1779.0,2009-02-21 10:50:00,0.0,5.753096804573492,4.97049771952842,8.600000000000001,3.48,5.42,4.93,2,2 or more vehicles
3684499,2009-02-21 15:55:00,2009,1-t0,VDU,4271.0,2009-02-21 15:50:00,5.0,15.114528957129648,16.112146503479053,8.99,2.29,3.1,1.14,1,1 vehicle
3685624,2009-02-23 21:01:00,2009,1-m9,VDU,3242.0,2009-02-23 21:00:00,1.0,6.9320255467138665,5.492674552934827,11.1,5.91,6.92,-3.42,1,1 vehicle
3686071,2009-02-24 14:42:00,2009,60-04,VDU,2175.0,2009-02-24 14:40:00,2.0,19.26208336356592,18.560533055097217,7.97,11.8,14.5,0.99,1,1 vehicle
3686155,2009-02-24 16:27:00,2009,1-m5,VDU,33431.0,2009-02-24 16:30:00,3.0,10.723782565035073,6.468729395855224,14.17,4.94,6.17,-2.4,3,2 or more vehicles
3686182,2009-02-24 17:15:00,2009,1-j1,VDU,32097.0,2009-02-24 17:10:00,5.0,2.10278834011245,3.198771852515269,10.83,8.28,9.76,-2.7,2,2 or more vehicles
3686222,2009-02-24 18:38:00,2009,954-02,VDU,34087.0,2009-02-24 18:40:00,2.0,2.592800706615827,2.3631906204162054,9.8,5.08,8.23,0.1,1,1 vehicle
3687661,2009-02-27 07:43:00,2009,1-d9,VDU,31484.0,2009-02-27 07:40:00,3.0,4.246337549069969,1.9957763377632372,4.41,8.57,11.66,-1.5,1,1 vehicle
3688004,2009-02-27 23:00:00,2009,1-d2,VDU,36308.0,2009-02-27 23:00:00,0.0,11.509351283626865,8.371302373817642,13.69,1.8,2.94,0.8,1,1 vehicle
3688418,2009-02-28 19:35:00,2009,41-13,VDU,7475.0,2009-02-28 19:30:00,5.0,5.481795158590239,5.664202954465976,2.6,0.34,0.55,1.39,2,2 or more vehicles
3688915,2009-03-01 19:45:00,2009,1-g4,VDU,31674.0,2009-03-01 19:40:00,5.0,0.17856593190135459,2.9434338577391106,8.41,13.31,29.01,2.2,2,2 or more vehicles
3688949,2009-03-01 19:51:00,2009,51-01,VDU,31572.0,2009-03-01 19:50:00,1.0,0.2481480640519613,0.926567118382983,7.16,8.54,12.41,2.7,1,1 vehicle
3689912,2009-03-03 14:19:00,2009,41-13,VDU,7475.0,2009-03-03 14:20:00,1.0,5.276596896136038,5.664202954465976,2.6,1.38,2.32,-2.5,2,2 or more vehicles
3689974,2009-03-03 16:33:00,2009,41-16,VDU,31363.0,2009-03-03 16:30:00,3.0,5.003780706507568,4.6115007826263295,11.62,11.54,15.09,-2.5,1,1 vehicle
3689982,2009-03-03 17:00:00,2009,41-15,VDU,1370.0,2009-03-03 17:00:00,0.0,4.489504441429086,1.361433362983291,13.29,7.45,10.88,-1.4,1,1 vehicle
3689995,2009-03-03 17:27:00,2009,574-02,VDU,31931.0,2009-03-03 17:30:00,3.0,13.033393338330978,15.630862904651623,8.34,20.15,34.5,-3.5,1,1 vehicle
3690499,2009-03-04 14:57:00,2009,85-04,VDU,3696.0,2009-03-04 15:00:00,3.0,2.9141913514817954,4.839250240206277,7.15,5.36,7.77,-5.46,2,2 or more vehicles
3690505,2009-03-04 15:24:00,2009,92-07,VDU,5981.0,2009-03-04 15:20:00,4.0,7.9286341428335785,4.3294707374769,12.9,9.21,15.91,-1.92,2,2 or more vehicles
3690522,2009-03-04 16:06:00,2009,92-07,VDU,5981.0,2009-03-04 16:10:00,4.0,6.633508115249442,4.3294707374769,12.9,10.98,17.05,-3.11,2,2 or more vehicles
3692055,2009-03-07 06:52:00,2009,1-m3,VDU,33431.0,2009-03-07 06:50:00,2.0,16.625340412743157,13.227469441125152,11.32,3.44,4.51,-8.8,1,1 vehicle
3693013,2009-03-09 07:44:00,2009,1-k2,VDU,2197.0,2009-03-09 07:40:00,4.0,5.9530562072281255,6.007449718079592,11.35,9.99,12.05,-2.76,1,1 vehicle
3693557,2009-03-08 14:15:00,2009,36-04,VDU,1596.0,2009-03-08 14:10:00,5.0,3.5640675491413907,3.6844463229595408,7.23,17.42,23.29,-2.71,1,1 vehicle
3695686,2009-03-13 16:12:00,2009,35-02,VDU,31399.0,2009-03-13 16:10:00,2.0,14.750341157744728,12.28642901367293,7.8,11.76,17.93,0.7,1,1 vehicle
3695980,2009-03-14 00:15:00,2009,420-01,VDU,31363.0,2009-03-14 00:10:00,5.0,2.398590925500871,3.8504227892375225,11.32,15.82,20.68,-0.3,1,1 vehicle
3695986,2009-03-14 05:15:00,2009,40-02,VDU,7475.0,2009-03-14 05:10:00,5.0,2.5838620416383256,1.8292648239084783,1.66,3.01,5.96,2.93,1,1 vehicle
3696673,2009-03-15 21:48:00,2009,429-02,VDU,1453.0,2009-03-15 21:50:00,2.0,6.708677419512325,6.251374669171158,4.32,13.4,19.5,3.37,1,1 vehicle
3696714,2009-03-15 23:44:00,2009,54-12,VDU,1938.0,2009-03-15 23:40:00,4.0,4.94429380908359,5.122886456510389,8.54,8.96,18.13,1.68,1,1 vehicle
3696886,2009-03-16 11:11:00,2009,1-d9,VDU,31484.0,2009-03-16 11:10:00,1.0,0.3539150199461002,1.9957763377632372,4.41,9.09,15.88,0.0,2,2 or more vehicles
3697486,2009-03-17 11:31:00,2009,61-36,VDU,2646.0,2009-03-17 11:30:00,1.0,4.195030505773113,6.510486031780955,9.93,0.38,1.56,0.85,1,1 vehicle
3699696,2009-03-21 16:52:00,2009,1-d8,VDU,31392.0,2009-03-21 16:50:00,2.0,5.112515455197938,1.811228203445721,16.63,12.79,17.15,-0.1,3,2 or more vehicles
3699723,2009-03-21 18:40:00,2009,1-d9,VDU,31484.0,2009-03-21 18:40:00,0.0,4.455003177447939,1.9957763377632372,4.41,8.05,11.66,-0.6,3,2 or more vehicles
3700303,2009-03-22 19:18:00,2009,428-01,VDU,31363.0,2009-03-22 19:20:00,2.0,13.563935808390237,12.15329147325765,21.0,4.52,6.27,-0.1,1,1 vehicle
3702808,2009-03-26 17:42:00,2009,421-01,VDU,31363.0,2009-03-26 17:40:00,2.0,7.1026010288883175,7.100638397135419,1.49,10.57,14.11,-0.1,1,1 vehicle
3703015,2009-03-27 07:47:00,2009,41-15,VDU,1370.0,2009-03-27 07:50:00,3.0,2.0744824192725995,1.361433362983291,13.29,3.39,4.47,-3.35,1,1 vehicle
3703445,2009-03-27 17:38:00,2009,82-01,VDU,3463.0,2009-03-27 17:40:00,2.0,5.869831762654906,2.8505006265868884,10.93,7.38,8.92,-6.53,1,1 vehicle
3703825,2009-03-28 13:27:00,2009,43-01,VDU,1361.0,2009-03-28 13:30:00,3.0,4.343507106451142,6.488135829451195,13.3,9.59,11.76,-1.21,1,1 vehicle
3703879,2009-03-28 16:59:00,2009,35-02,VDU,31399.0,2009-03-28 17:00:00,1.0,15.443455438733958,12.28642901367293,7.8,0.28,1.37,1.6,2,2 or more vehicles
3704091,2009-03-29 04:22:00,2009,61-31,VDU,32654.0,2009-03-29 04:20:00,2.0,18.65561176049589,12.508166723611712,13.67,0.82,1.57,-2.4,1,1 vehicle
3704262,2009-03-29 16:39:00,2009,35-02,VDU,31399.0,2009-03-29 16:40:00,1.0,12.739837015076263,12.28642901367293,7.8,4.18,7.94,-1.8,2,2 or more vehicles
3704286,2009-03-29 17:40:00,2009,54-16,VDU,31942.0,2009-03-29 17:40:00,0.0,5.822417087088587,7.746523918762176,7.6,15.07,18.23,-3.5,2,2 or more vehicles
3704753,2009-03-30 12:27:00,2009,1-k2,VDU,2197.0,2009-03-30 12:30:00,3.0,6.2517525588092315,6.007449718079592,11.35,10.64,13.65,-4.45,1,1 vehicle
3705579,2009-03-31 21:15:00,2009,41-16,VDU,31363.0,2009-03-31 21:10:00,5.0,7.445423502549857,4.6115007826263295,11.62,11.83,16.27,-0.3,1,1 vehicle
3707247,2009-04-03 16:34:00,2009,1-k6,VHDU,33204.0,2009-04-03 16:30:00,4.0,5.263738175199668,7.807893229156674,10.57,6.7,9.31,5.7,2,2 or more vehicles
3709936,2009-04-08 07:29:00,2009,1-e1,VHDU,31484.0,2009-04-08 07:30:00,1.0,3.4219967734039174,4.9875155306340275,9.79,7.99,10.78,-2.1,1,1 vehicle
3710528,2009-04-08 19:00:00,2009,1-g5,VHDU,1779.0,2009-04-08 19:00:00,0.0,6.85834471520939,7.000866790432446,2.48,0.07,0.62,5.16,2,2 or more vehicles
3711276,2009-04-10 10:14:00,2009,1-h4,VHDU,32097.0,2009-04-10 10:10:00,4.0,6.550421796769155,6.809457005645053,11.46,13.67,15.29,-3.0,1,1 vehicle
3712889,2009-04-13 14:35:00,2009,61-40,VHDU,2642.0,2009-04-13 14:30:00,5.0,1.4095462184782963,0.7927433448582768,1.64,3.01,4.44,-0.95,2,2 or more vehicles
3714400,2009-04-15 21:38:00,2009,37-01,VHDU,36411.0,2009-04-15 21:40:00,2.0,9.490837091764613,9.470095378240474,12.23,1.24,1.86,5.4,2,2 or more vehicles
3716477,2009-04-18 13:23:00,2009,829-02,VHDU,3371.0,2009-04-18 13:20:00,3.0,9.319248906829854,1.9391685769392983,15.75,5.67,8.17,10.27,2,2 or more vehicles
